1138300588	20231105221500	20231105221500	1	afr.com	https://www.afr.com/markets/equity-markets/why-chris-kourtis-just-bought-csl-and-resmed-20231101-p5egon	8	-1	3958	3973	0	40	5215	-3.52811466372657		
1131428709	20231006091500	20231105221500	1	politico.com	https://www.politico.com/news/2023/11/05/obamas-warning-to-biden-israel-00125437	20	-1	5126	5099	0	20	5731	-4.40528634361234		
1138300589	20231105221500	20231105221500	1	afr.com	https://www.afr.com/markets/equity-markets/why-chris-kourtis-just-bought-csl-and-resmed-20231101-p5egon	8	3958	-1	3973	0	40	5215	-3.52811466372657		
1138300590	20231105221500	20231105221500	1	myb106.com	https://myb106.com/ixp/812/p/joe-budden-admits-punched-rumors-jumped-club/	7	1985	1898	1916	0	40	2779	-4.7244094488189		
1138300591	20231105221500	20231105221500	1	duncanbanner.com	https://www.duncanbanner.com/community/dobson-fiber-addresses-service-plans-in-county/article_536c0842-7a9a-11ee-a6d4-177e944ab06a.html	2	215	-1	205	1	60	2451	2.01005025125628		
1138255087	20231105151500	20231105221500	1	iraqinews.com	https://www.iraqinews.com/world/turkish-police-tear-gas-pro-palestinian-protesters-at-air-base/	6	1373	1482	1462	1	50	3676	-4.33333333333334		
1138269043	20231105171500	20231105221500	1	iraqinews.com	https://www.iraqinews.com/world/turkish-police-tear-gas-pro-palestinian-protesters-at-air-base/	6	1373	1482	1435	0	10	3676	-4.33333333333334		
1138255088	20231105151500	20231105221500	1	iraqinews.com	https://www.iraqinews.com/world/turkish-police-tear-gas-pro-palestinian-protesters-at-air-base/	6	1373	1482	1435	1	40	3676	-4.33333333333334		
1138255089	20231105151500	20231105221500	1	iraqinews.com	https://www.iraqinews.com/world/turkish-police-tear-gas-pro-palestinian-protesters-at-air-base/	6	1482	1373	1462	1	50	3676	-4.33333333333334		
1138279082	20231105184500	20231105221500	1	iraqsun.com	https://www.iraqsun.com/news/274022601/protestors-assault-us-air-base-in-t2013266172rkiye	10	1336	1308	1247	1	100	2997	-4.39121756487026		
1138300592	20231105221500	20231105221500	1	duncanbanner.com	https://www.duncanbanner.com/community/dobson-fiber-addresses-service-plans-in-county/article_536c0842-7a9a-11ee-a6d4-177e944ab06a.html	2	195	219	209	0	40	2451	2.01005025125628		
1136700129	20231029084500	20231105221500	1	france24.com	https://www.france24.com/en/live-news/20231105-diaz-implores-group-to-release-father-after-scoring-on-liverpool-return	2	106	-1	126	0	20	1144	-4		
1138300593	20231105221500	20231105221500	1	france24.com	https://www.france24.com/en/live-news/20231105-diaz-implores-group-to-release-father-after-scoring-on-liverpool-return	2	86	-1	106	0	20	1144	-4		
1136659768	20231029011500	20231105221500	1	herald-review.com	https://herald-review.com/news/local/crime-courts/submachine-gun-use-worries-cops-in-decatur/article_4c697746-7c0c-11ee-8b95-079870e3a330.html	7	1484	-1	1504	1	100	2267	-6.06060606060606		
1138300594	20231105221500	20231105221500	1	nypost.com	https://nypost.com/2023/11/05/entertainment/prince-harry-meghan-markle-marriage-wont-last-decades-graydon-carter/	11	3782	-1	3797	0	30	3814	1.12		
1138175771	20231105020000	20231105221500	1	dailymail.co.uk	https://www.dailymail.co.uk/news/article-12713273/Met-Police-investigating-leadership-coordinator-Scotland-Yard-said-support-Israel-hate-crime-force-sacks-hard-left-advisor-led-river-sea-chant-pro-Palestine-rally.html	84	24409	-1	24479	0	20	31001	-5.80312933254109		
1138175773	20231105020000	20231105221500	1	dailymail.co.uk	https://www.dailymail.co.uk/news/article-12713273/Met-Police-investigating-leadership-coordinator-Scotland-Yard-said-support-Israel-hate-crime-force-sacks-hard-left-advisor-led-river-sea-chant-pro-Palestine-rally.html	84	24409	24496	24466	1	20	31001	-5.80312933254109		
1138262630	20231105161500	20231105221500	1	dailymail.co.uk	https://www.dailymail.co.uk/news/article-12713273/Met-Police-investigating-leadership-coordinator-Scotland-Yard-said-support-Israel-hate-crime-force-sacks-hard-left-advisor-led-river-sea-chant-pro-Palestine-rally.html	84	24409	24546	24516	0	10	31001	-5.80312933254109		
1138300595	20231105221500	20231105221500	1	bworldonline.com	https://www.bworldonline.com/opinion/2023/11/06/555456/improving-our-african-swine-fever-virus-surveillance/	1	177	265	236	1	80	6946	-4.99124343257443		
1138300596	20231105221500	20231105221500	1	afr.com	https://www.afr.com/world/north-america/us-public-backs-aukus-despite-congress-concern-20231104-p5ehmk	7	3131	3021	3041	0	10	5646	0.32327586206897		
1138300597	20231105221500	20231105221500	1	afr.com	https://www.afr.com/world/north-america/us-public-backs-aukus-despite-congress-concern-20231104-p5ehmk	7	3113	3003	3023	0	10	5646	0.32327586206897		
1136673341	20231029040000	20231105221500	1	english.news.cn	https://english.news.cn/europe/20231106/c46883279a93461d9bbbf9c30d4df51f/c.html	3	1016	-1	1043	1	100	2688	2.28310502283106		
1136664542	20231029020000	20231105221500	1	dailymail.co.uk	https://www.dailymail.co.uk/news/article-12713273/Met-Police-investigating-leadership-coordinator-Scotland-Yard-said-support-Israel-hate-crime-force-sacks-hard-left-advisor-led-river-sea-chant-pro-Palestine-rally.html	19	5012	4941	4925	0	10	31001	-5.80312933254109		
1136706067	20231029100000	20231105221500	1	dailymail.co.uk	https://www.dailymail.co.uk/news/article-12713273/Met-Police-investigating-leadership-coordinator-Scotland-Yard-said-support-Israel-hate-crime-force-sacks-hard-left-advisor-led-river-sea-chant-pro-Palestine-rally.html	19	5012	4941	4925	0	10	31001	-5.80312933254109		
1138262634	20231105161500	20231105221500	1	dailymail.co.uk	https://www.dailymail.co.uk/news/article-12713273/Met-Police-investigating-leadership-coordinator-Scotland-Yard-said-support-Israel-hate-crime-force-sacks-hard-left-advisor-led-river-sea-chant-pro-Palestine-rally.html	19	5012	-1	5034	0	20	31001	-5.80312933254109		
1138300598	20231105221500	20231105221500	1	bleachernation.com	https://www.bleachernation.com/bears/2023/11/05/watch-cole-kmet-makes-the-td-catch-of-the-year/	1	439	-1	482	1	100	477	0		
1138300599	20231105221500	20231105221500	1	biztoc.com	https://biztoc.com/x/4bb89b29e3da1645	1	314	-1	273	1	100	401	-4.10958904109589		
1138300600	20231105221500	20231105221500	1	afr.com	https://www.afr.com/world/north-america/us-public-backs-aukus-despite-congress-concern-20231104-p5ehmk	7	3021	3131	3041	0	10	5646	0.32327586206897		
1138258991	20231105154500	20231105221500	1	wondradio.com	https://wondradio.com/abc-politics/e2f07881f352eac125f9c8b3dd46453f	3	680	662	839	0	20	5399	-3.63636363636364		
1138258991	20231105154500	20231105221500	1	wkjc.com	https://wkjc.com/politics/dc9444332d17d7a83497af15f4fd625c	4	695	677	854	0	20	5399	-3.63223609534619		
1138258992	20231105154500	20231105221500	1	wondradio.com	https://wondradio.com/abc-politics/e2f07881f352eac125f9c8b3dd46453f	3	675	662	830	1	40	5399	-3.63636363636364		
1138258992	20231105154500	20231105221500	1	wkjc.com	https://wkjc.com/politics/dc9444332d17d7a83497af15f4fd625c	4	690	677	845	1	40	5399	-3.63223609534619		
1138300601	20231105221500	20231105221500	1	afr.com	https://www.afr.com/world/north-america/us-public-backs-aukus-despite-congress-concern-20231104-p5ehmk	7	3003	3113	3023	0	10	5646	0.32327586206897		
1138300602	20231105221500	20231105221500	1	afr.com	https://www.afr.com/world/north-america/us-public-backs-aukus-despite-congress-concern-20231104-p5ehmk	7	3003	3183	3055	0	10	5646	0.32327586206897		
1138258993	20231105154500	20231105221500	1	wondradio.com	https://wondradio.com/abc-politics/e2f07881f352eac125f9c8b3dd46453f	10	2444	-1	2629	0	20	5399	-3.63636363636364		
1138258993	20231105154500	20231105221500	1	wkjc.com	https://wkjc.com/politics/dc9444332d17d7a83497af15f4fd625c	11	2459	-1	2644	0	20	5399	-3.63223609534619		
1138258994	20231105154500	20231105221500	1	wkjc.com	https://wkjc.com/politics/dc9444332d17d7a83497af15f4fd625c	4	677	894	887	0	40	5399	-3.63223609534619		
1138258994	20231105154500	20231105221500	1	wondradio.com	https://wondradio.com/abc-politics/e2f07881f352eac125f9c8b3dd46453f	3	662	879	872	0	40	5399	-3.63636363636364		
1138258995	20231105154500	20231105221500	1	wkjc.com	https://wkjc.com/politics/dc9444332d17d7a83497af15f4fd625c	4	677	690	845	1	60	5399	-3.63223609534619		
1138258995	20231105154500	20231105221500	1	wondradio.com	https://wondradio.com/abc-politics/e2f07881f352eac125f9c8b3dd46453f	3	662	675	830	1	60	5399	-3.63636363636364		
1138300603	20231105221500	20231105221500	1	bworldonline.com	https://www.bworldonline.com/opinion/2023/11/06/555456/improving-our-african-swine-fever-virus-surveillance/	1	234	297	265	0	10	6946	-4.99124343257443		
1138300604	20231105221500	20231105221500	1	bworldonline.com	https://www.bworldonline.com/opinion/2023/11/06/555456/improving-our-african-swine-fever-virus-surveillance/	1	216	279	247	0	10	6946	-4.99124343257443		
1138016583	20231104013000	20231105221500	1	thestandard.com.hk	https://www.thestandard.com.hk/section-news/section/6/257568/New-Delhi-pollution-keeps-schools-shut	3	570	-1	667	1	50	1260	-7.10659898477157		
1137998418	20231104000000	20231105221500	1	thestandard.com.hk	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce	2	44	-1	206	0	20	1877	-6.77966101694916		
1138300605	20231105221500	20231105221500	1	thestandard.com.hk	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce	8	1443	1343	1426	0	40	1877	-6.77966101694916		
1138095149	20231104130000	20231105221500	1	thestandard.com.hk	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce	2	44	87	77	0	10	1877	-6.77966101694916		
1138057725	20231104083000	20231105221500	1	thestandard.com.hk	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce	2	44	71	62	1	30	1877	-6.77966101694916		
1138300606	20231105221500	20231105221500	1	thestandard.com.hk	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce	2	44	87	77	0	10	1877	-6.77966101694916		
1138300607	20231105221500	20231105221500	1	thestandard.com.hk	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce	8	1444	1343	1427	1	30	1877	-6.77966101694916		
1138300608	20231105221500	20231105221500	1	thestandard.com.hk	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce	8	1458	1343	1444	0	10	1877	-6.77966101694916		
1138300609	20231105221500	20231105221500	1	thestandard.com.hk	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce	8	1343	1474	1476	0	80	1877	-6.77966101694916		
1138300610	20231105221500	20231105221500	1	thestandard.com.hk	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce	8	1343	1443	1426	0	40	1877	-6.77966101694916		
1138300611	20231105221500	20231105221500	1	thestandard.com.hk	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce	8	1343	1419	1366	1	80	1877	-6.77966101694916		
1138300612	20231105221500	20231105221500	1	thestandard.com.hk	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce	8	1343	1419	1366	0	20	1877	-6.77966101694916		
1138300613	20231105221500	20231105221500	1	thestandard.com.hk	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce	8	1343	1444	1449	1	20	1877	-6.77966101694916		
1138300614	20231105221500	20231105221500	1	thestandard.com.hk	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce	8	1343	1444	1427	1	30	1877	-6.77966101694916		
1138300615	20231105221500	20231105221500	1	thestandard.com.hk	https://www.thestandard.com.hk/section-news/section/6/257567/Gaza-war-intensifies-amid-calls-for-truce	8	1343	1458	1444	0	10	1877	-6.77966101694916		
1138169170	20231105010000	20231105221500	1	thepoliticalcesspool.org	https://www.thepoliticalcesspool.org/jamesedwards/hill-macdonald-and-roche-return-to-tpc/	4	-1	409	447	0	40	981	0		
1138300616	20231105221500	20231105221500	1	thepoliticalcesspool.org	https://www.thepoliticalcesspool.org/jamesedwards/hill-macdonald-and-roche-return-to-tpc/	4	-1	409	370	0	80	981	0		
1138246042	20231105134500	20231105221500	1	thepoliticalcesspool.org	https://www.thepoliticalcesspool.org/jamesedwards/hill-macdonald-and-roche-return-to-tpc/	4	-1	360	348	0	40	981	0		
1138264648	20231105163000	20231105221500	1	afr.com	https://www.afr.com/companies/media-and-marketing/the-aussie-who-testified-against-google-for-the-us-government-20231025-p5eezw	9	-1	2849	2840	0	40	3651	-1.01010101010101		
1138183445	20231105034500	20231105221500	1	banglamirrornews.com	https://banglamirrornews.com/2023/11/05/pm-sheikh-hasina-offers-ziarat-at-rawza-mubarak-of-prophet-sm/	8	-1	1917	1897	1	80	2491	1.98019801980198		
1138239325	20231105131500	20231105221500	1	banglamirrornews.com	https://banglamirrornews.com/2023/11/05/pm-sheikh-hasina-offers-ziarat-at-rawza-mubarak-of-prophet-sm/	8	-1	1917	1897	0	20	2491	1.98019801980198		
1138226538	20231105110000	20231105221500	1	thedailystar.net	https://www.thedailystar.net/news/bangladesh/elections/news/irregularities-mar-polls-bbaria-2-laxmipur-3-3462851	6	-1	964	1080	1	50	3185	-2.62096774193548		
1138300617	20231105221500	20231105221500	1	afr.com	https://www.afr.com/world/north-america/us-public-backs-aukus-despite-congress-concern-20231104-p5ehmk	4	-1	2335	2285	1	100	5646	0.32327586206897		
1138167282	20231105004500	20231105221500	1	crowdfundinsider.com	https://www.crowdfundinsider.com/tag/phillip-naples/	3	-1	295	358	1	100	359	0		
1138167282	20231105004500	20231105221500	1	crowdfundinsider.com	https://www.crowdfundinsider.com/tag/k-fund/	4	-1	287	350	1	100	359	0		
1138167282	20231105004500	20231105221500	1	crowdfundinsider.com	https://www.crowdfundinsider.com/tag/hscm-ventures/	3	-1	294	357	1	100	359	0		
1138167282	20231105004500	20231105221500	1	crowdfundinsider.com	https://www.crowdfundinsider.com/tag/layr/	3	-1	285	348	1	100	359	0		
